dndsweighted_trans1;;
NT5E;4907;0.772259098191806
ROR1;4919;0.123712520027466
ODF2;4957;0.194209201190204
NOX3;50508;0.758297093156329
ARHGEF3;50650;0.448615243762875
CDON;50937;0.693980315861753
SERPINA5;5104;0.81288624399176
NIN;51199;0.855001144426642
TIMMDC1;51300;0.949187457084001
TRPV2;51393;0.556878004119936
ACSL5;51703;0.846875715266651
ERAP1;51752;0.767338063630121
COQ3;51805;0.954108491645686
PIK3CG;5294;0.208171206225681
PLD1;5337;0.367818722819867
ACP2;53;0.793774319066148
TREM2;54209;0.860608834973678
SNTG2;54221;0.649805447470817
POLR2B;5431;0.00034332799267567
KRT20;54474;0.78702220187686
RBM47;54502;0.0962462806134127
CPVL;54504;0.837491416800183
EXOC6;54536;0.373197528038453
ATR;545;0.573586633096818
TBC1D13;54662;0.0947585259784848
RSBN1;54665;0.593270771343557
TRPM7;54822;0.329938200961318
MFSD6;54842;0.704509040970474
WDR55;54853;0.302128633554589
TASOR2;54906;0.983291371023117
FOCAD;54914;0.791599908445869
ZSCAN2;54993;0.277065690089265
PARPBP;55010;0.944266422522316
TTC38;55020;0.460517280842298
NOL8;55035;0.986037994964523
CCDC157;550631;0.731746395056077
PPP1R3A;5506;0.980544747081712
WRAP53;55135;0.86942092011902
RFWD3;55159;0.963492790112154
NADSYN1;55191;0.450904097047379
EXD2;55218;0.765278095674067
STK32B;55351;0.226596475165942
TNFRSF19;55504;0.881437399862669
TRIM36;55521;0.355115587090867
IL17RB;55540;0.858434424353399
PLXNA3;55558;0.174982833600366
CARMIL1;55604;0.483749141680018
TRMU;55687;0.595216296635386
DNAJC11;55735;0.159189745937285
UGGT2;55757;0.808537422751202
PRKCE;5581;0.0937285420004578
PKN2;5586;0.343327992675669
MYO5C;55930;0.485122453650721
FAM214A;56204;0.824101625085832
PRPSAP2;5636;0.0232318608377203
CYP26B1;56603;0.036392767223621
INPP5E;56623;0.661249713893339
SEMA3G;56920;0.525291828793774
LXN;56925;0.45902952620737
REXO4;57109;0.900663767452506
NHSL1;57224;0.880521858548867
SCYL1;57410;0.421721217669947
PTH1R;5745;0.439230945296406
SHROOM4;57477;0.91805905241474
KIAA1211;57482;0.812199588006409
SRGAP1;57522;0.0662623025864042
KIAA1324;57535;0.462806134126802
CCDC191;57577;0.948386358434424
JCAD;57608;0.974021515220874
TSHZ3;57616;0.162508583199817
GRAMD1A;57655;0.178759441519799
RNF213;57674;0.811741817349508
TRIB3;57761;0.775234607461662
PTPN6;5777;0.214236667429618
CCDC181;57821;0.691805905241474
PTPRB;5787;0.674868390936141
PTPRD;5789;0.137445639734493
PTPRF;5792;0.129434653238727
PTX3;5806;0.816891737239643
PYGL;5836;0.234721904325933
BBS4;585;0.717097734035248
ARID4A;5926;0.55630579079881
UPF1;5976;0.0485236896314946
C12orf10;60314;0.591096360723278
RNPEP;6051;0.613527122911421
ROBO1;6091;0.140077821011673
ROS1;6098;0.861409933623255
RPS6KA1;6195;0.014877546349279
ATXN2;6311;0.700846875715267
BFSP1;631;0.913252460517281
SCN7A;6332;0.889219501029984
SELPLG;6404;0.998512245365072
SEBOX;645832;0.613756008239872
SHBG;6462;0.990730144197757
CSRNP1;64651;0.791027695124742
TMPRSS3;64699;0.393453879606317
ACBD3;64746;0.671663996337835
SI;6476;0.704966811627375
RMND5B;64777;0.0131609063859007
IQCH;64799;0.96166170748455
STIL;6491;0.897116044861524
BMP3;651;0.803959716182193
SLC4A1;6521;0.670405127031357
MPPE1;65258;0.824788281071183
SLC5A5;6528;0.403067063401236
SLC6A12;6539;0.486724650949874
FER1L6;654463;0.518196383611811
SLC9A3;6550;0.291027695124743
SLC10A2;6555;0.614442664225223
SLC12A1;6557;0.335317006179904
SLC16A1;6566;0.579423208972305
SLC22A1;6580;0.61261158159762
CAPRIN2;65981;0.945868619821469
SPAG1;6674;0.885442893110552
SPINT1;6692;0.700961318379492
SREBF2;6721;0.337262531471733
ITPRID2;6744;0.683451590753033
STK10;6793;0.359464408331426
STXBP2;6813;0.135385671778439
TACR1;6869;0.242504005493248
BTD;686;0.685168230716411
TEC;7006;0.163424124513619
TIE1;7075;0.35122453650721
TLL1;7092;0.369993133440147
TNFAIP6;7130;0.332112611581598
TRPC1;7220;0.00915541313801785
TRPS1;7227;0.578736552986954
DNAJC7;7266;0.22545204852369
GASK1A;729085;0.97436484321355
UVRAG;7405;0.663080796520943
WNT2B;7482;0.321812771801328
WRN;7486;0.921149004348821
ZNF35;7584;0.901579308766308
ZBTB17;7709;0.188372625314717
COLEC11;78989;0.29251544975967
EPS8L3;79574;0.914396887159533
MCPH1;79648;0.967040512703136
VEPH1;79674;0.786221103227283
MORC4;79710;0.893682764934768
ZNF750;79755;0.815861753261616
ZFHX4;79776;0.520828564888991
SEMA6D;80031;0.211032272831312
CENPT;80152;0.977340352483406
IFT74;80173;0.471503776607919
FHOD3;80206;0.5
PREX2;80243;0.296177615014878
SPHKAP;80309;0.897917143511101
SLC19A3;80704;0.890135042343786
ARHGAP39;80728;0.258640421149004
KCNH6;81033;0.109407186999313
NIPA2;81614;0.357289997711147
SYMPK;8189;0.153582055390249
ACOX2;8309;0.953192950331884
CAST;831;0.956969558251316
PUS3;83480;0.649233234149691
SPARCL1;8404;0.880636301213092
C19orf44;84167;0.955825131609064
ATP13A4;84239;0.718699931334401
MCM8;84515;0.561913481345846
AFAP1L2;84632;0.645799954222934
C22orf23;84645;0.697985809109636
CASR;846;0.192721446555276
CEP89;84902;0.869764248111696
ZNF341;84905;0.398832684824903
MAEL;84944;0.631036850537881
TNS4;84951;0.843671320668345
PPFIA2;8499;0.0341039139391165
BCAS1;8537;0.983520256351568
SLC22A16;85413;0.994277866788739
AP3B1;8546;0.511100938429847
PDLIM4;8572;0.30018310826276
ACTL6A;86;0.0273517967498283
RIPK1;8737;0.944495307850767
INPP4B;8821;0.503089951934081
SPHK1;8877;0.686312657358663
AP3D1;8943;0.17944609750515
TAF1C;9013;0.875486381322957
LATS1;9113;0.34115358205539
SCAF11;9169;0.89723048752575
EXOC3L4;91828;0.732890821698329
CHRDL1;91851;0.650148775463493
TIMD4;91937;0.979514763103685
NOLC1;9221;0.93316548409247
ADGRG1;9289;0.477912565804532
CD163;9332;0.893911650263218
KL;9365;0.55390249485008
ACTR8;93973;0.0663767452506294
FOXP2;93986;0.00343327992675669
SYTL5;94122;0.800411993591211
MED17;9440;0.0860608834973678
EIF2AK3;9451;0.481345845731289
AKAP7;9465;0.806019684138247
TTLL4;9654;0.896772716868849
TTI1;9675;0.883726253147173
KIAA0100;9703;0.435568780041199
ST18;9705;0.750743877317464
ULK2;9706;0.44106202792401
CEP104;9731;0.705767910276951
SART3;9733;0.380064087891966
ARHGAP32;9743;0.683566033417258
ZNF536;9745;0.337949187457084
KMT2B;9757;0.583428702220188
DHX38;9785;0.0965896086060884
LRIG2;9860;0.643968871595331
UBAP2L;9898;0.264591439688716
SV2B;9899;0.277637903410391
MRC2;9902;0.377203021286336
KLHL21;9903;0.0358205539024948
RBM19;9904;0.544174868390936
HS3ST2;9956;0.153009842069123
GPR182;11318;0.738841840238041
LINGO2;158038;0.206225680933852
APLNR;187;0.128061341268025
ZBTB9;221504;0.958571755550469
OR9G4;283189;0.62817578393225
APOBEC4;403314;0.987869077592126
MGAT1;4245;0.322842755779355
ZBTB21;49854;0.571183337148089
LRRN1;57633;0.188715953307393
RMI1;80010;0.922407873655299
SLC35G2;80723;0.386129549095903
CEBPZ;10153;0.674639505607691
MPHOSPH6;10200;0.191577019913024
IRX5;10265;0.41302357518883
ATP8A1;10396;0.0534447241931792
OLFM1;10439;0.0476081483176928
TRIM38;10475;0.983405813687343
VAT1;10493;0.33829251544976
PDLIM5;10611;0.601167315175097
CFTR;1080;0.850194552529183
STARD3;10948;0.220302128633555
SERINC3;10955;0.84115358205539
CHI3L1;1116;0.877546349279011
PLPBP;11212;0.537766079194324
KLHL2;11275;0.0526436255436027
L3HYPDH;112849;0.52803845273518
TMC6;11322;0.551956969558251
CTRC;11330;0.540169375143053
ALPK2;115701;0.987296864271
CKM;1158;0.0431448844129091
SLC26A8;116369;0.87972075989929
THEM4;117145;0.993705653467613
FTSJ3;117246;0.521858548867018
FRMD6;122786;0.327534905012589
TC2N;123036;0.807965209430076
NAXE;128240;0.507553215838865
BPIFB6;128859;0.907301441977569
C2orf73;129852;0.994048981460288
CLHC1;130162;0.929732204165713
MDH1B;130752;0.906157015335317
POC5;134359;0.727969787136645
WDR36;134430;0.598649576562142
UBLCP1;134510;0.0437170977340352
PM20D2;135293;0.744220645456626
SMCR8;140775;0.490157930876631
SLC34A3;142680;0.558480201419089
TRUB1;142940;0.656099794003204
WDR66;144406;0.700617990386816
VCAN;1462;0.977912565804532
TMED6;146456;0.822728313115129
CCDC17;149483;0.927214465552758
LCA5L;150082;0.672465094987411
CTSW;1521;0.839894712748913
MAMDC4;158056;0.812085145342184
CYP7A1;1581;0.851682307164111
LRRN4;164312;0.885099565117876
AGA;175;0.823071641107805
DYNC1H1;1778;0.0109864957656214
DSP;1832;0.134813458457313
ZFC3H1;196441;0.520256351567865
UBR1;197131;0.389677271686885
CMYA5;202333;0.972419317921721
EP300;2033;0.397001602197299
SLC25A43;203427;0.813687342641337
EPHX2;2053;0.869306477454795
EPS15;2060;0.754177157244221
FGB;2244;0.635385671778439
FGD1;2245;0.291714351110094
MLXIP;22877;0.500686655985351
ATF6;22926;0.629205767910277
RAB3GAP1;22930;0.317692835889219
TPX2;22974;0.854657816433967
SPEN;23013;0.655298695353628
FNBP1;23048;0.250858319981689
GGA2;23062;0.75131609063859
CLCC1;23155;0.857862211032273
CAPN7;23473;0.257267109178302
TMEM131;23505;0.576676585030899
ZDHHC23;254887;0.574044403753719
CHRDL2;25884;0.963035019455253
PTPN23;25930;0.311169604028382
UNC50;25972;0.0878919661249714
GLCE;26035;0.319638361181048
VPS33B;26276;0.186884870679789
ERAL1;26284;0.880407415884642
SERGEF;26297;0.944838635843442
HEYL;26508;0.832455939574273
GGT7;2686;0.299839780270085
CBLIF;2694;0.857289997711147
CHORDC1;26973;0.117647058823529
AP3M1;26985;0.0317006179903868
PALD1;27143;0.531929503318837
GCLM;2730;0.194552529182879
POLL;27343;0.877203021286336
STK32C;282974;0.211947814145113
FRYL;285527;0.239528496223392
ATP11C;286410;0.464637216754406
DROSHA;29102;0.234264133669032
GRM2;2912;0.119249256122683
GRM5;2915;0.119478141451133
GSPT1;2935;0.388418402380407
GTF2B;2959;0.00617990386816205
PPM1J;333926;0.629091325246052
TMPRSS11A;339967;0.961776150148775
NCCRP1;342897;0.751201647974365
IL12RB2;3595;0.984092469672694
IMPG1;3617;0.983863584344243
INPP5B;3633;0.748340581368734
ITGA1;3672;0.440604257267109
ITGA2B;3674;0.725108720531014
ITGA3;3675;0.55367360952163
CATIP;375307;0.63847562371252
KCNS1;3787;0.247081712062257
KIF3C;3797;0.134699015793088
KIFC3;3801;0.124628061341268
KRT4;3851;0.664797436484321
NUDT19;390916;0.861181048294804
CCSER1;401145;0.812428473334859
SOHLH1;402381;0.991302357518883
LSS;4047;0.506752117189288
BCL2L15;440603;0.969558251316091
MTHFR;4524;0.330281528953994
SERPINC1;462;0.623712520027466
RERE;473;0.247882810711833
GPX8;493869;0.665827420462348
ATP4A;495;0.0346761272602426
SCAPER;49855;0.631723506523232
CALHM2;51063;0.160791943236439
TUBD1;51174;0.562485694666972
PLCE1;51196;0.756694895857176
MRPL37;51253;0.639620050354772
BFAR;51283;0.486152437628748
ANGPT4;51378;0.803501945525292
GTSE1;51512;0.965552758068208
CDK5RAP1;51654;0.665712977798123
PEX10;5192;0.406271457999542
PIK3R2;5296;0.321927214465553
PLAT;5327;0.575303273060197
PLCB2;5330;0.521286335545892
NUDT9;53343;0.310711833371481
DNAJC10;54431;0.556076905470359
FBXO42;54455;0.290226596475166
PDP1;54704;0.131609063859007
PPEF2;5470;0.58216983291371
IL17RD;54756;0.539597161821927
AHI1;54806;0.627031357289998
GIPC2;54810;0.504921034561685
GDPD2;54857;0.835202563515679
PALMD;54873;0.844472419317922
CNTLN;54875;0.850423437857633
TMEM70;54968;0.982375829709316
CCDC40;55036;0.770084687571527
AVPR1A;552;0.558594644083314
ABCF3;55324;0.186427100022889
LGR4;55366;0.603456168459602
N4BP2;55728;0.866330968184939
PRKCD;5580;0.322613870450904
CHPT1;56994;0.721446555275807
BAAT;570;0.931563286793317
INTS12;57117;0.527351796749828
MAN1C1;57134;0.364385442893111
RALGAPB;57148;0.163996337834745
HHATL;57467;0.44609750514992
ZNF512B;57473;0.586633096818494
MRTFB;57496;0.711604486152438
KIDINS220;57498;0.35626001373312
XPO5;57510;0.726138704509041
CC2D2A;57545;0.696955825131609
CARNS1;57571;0.712291142137789
BRINP2;57795;0.376974135957885
ALDH18A1;5832;0.225566491187915
RABGGTA;5875;0.47962920576791
SENP2;59343;0.76424811169604
BCKDHB;594;0.0575646601052872
RFX5;5993;0.92549782558938
ZNF335;63925;0.473563744563973
SLC28A3;64078;0.845044632639048
TFB2M;64216;0.990272373540856
FAM110C;642273;0.646028839551385
MS4A5;64232;0.964866102082857
TENT4B;64282;0.635614557106889
SIL1;64374;0.644083314259556
DDX31;64794;0.811970702677958
SIPA1;6494;0.388990615701534
JMJD4;65094;0.539940489814603
INTS3;65123;0.0767910276951247
SLC11A1;6556;0.38979171435111
SLC18A2;6571;0.368848706797894
STXBP1;6812;0.0325017166399634
TAF6;6878;0.0504692149233234
THBS3;7059;0.212405584802014
TRAF1;7185;0.647402151522087
TSC2;7249;0.268024719615473
MYRF;745;0.407873655298695
CA4;762;0.941290913252461
ZNF184;7738;0.750972762645914
OTUB2;78990;0.254863813229572
C17orf53;78995;0.98970016021973
C7orf26;79034;0.121538109407187
GDPD3;79153;0.786907759212634
ALDH5A1;7915;0.567750057221332
TMEM43;79188;0.203250171663996
PLA2G7;7941;0.916571297779812
TUT7;79670;0.82581826504921
FASTKD1;79675;0.911650263218128
GALNT12;79695;0.61261158159762
ATP8B4;79895;0.728656443121996
KIAA0319L;79932;0.860036621652552
ERMP1;79956;0.669260700389105
ADAM12;8038;0.739642938887617
USP5;8078;0.0833142595559625
DDHD1;80821;0.624513618677043
CAMK4;814;0.757495994506752
SGPP1;81537;0.780842298008698
AKAP1;8165;0.917257953765164
KIF18A;81930;0.883611810482948
ITCH;83737;0.289082169832914
PRAM1;84106;0.93865873197528
WDR75;84128;0.768253604943923
ZNRF3;84133;0.66147859922179
SETD3;84193;0.468070496681163
PSD2;84249;0.493820096131838
CAVIN2;8436;0.613183794918746
GNPAT;8443;0.747997253376059
DOT1L;84444;0.583199816891737
NEURL4;84461;0.28702220187686
TPST2;8459;0.0896086060883497
KLF11;8462;0.90753032730602
GLIS2;84662;0.479972533760586
RTN4IP1;84816;0.622682536049439
SLC7A3;84889;0.856717784390021
USP45;85015;0.741702906843671
DGKZ;8525;0.281643396658274
DGKE;8526;0.513962005035477
LBX2;85474;0.795376516365301
PIAS1;8554;0.111123826962692
THOC5;8563;0.28198672465095
STK16;8576;0.510986495765621
CTSF;8722;0.836919203479057
TNFRSF18;8784;0.936713206683452
CDKL1;8814;0.374113069352255
CDC16;8881;0.25394827191577
FGD3;89846;0.765621423666743
WDR34;89891;0.516250858319982
DCAF15;90379;0.335431448844129
CARMIL3;90668;0.278896772716869
SPSB3;90864;0.27191577019913
TMEM67;91147;0.653238727397574
CYTH2;9266;0.0403982604715038
ARHGAP29;9411;0.439345387960632
SLC4A7;9497;0.206912336919203
BAG3;9531;0.781300068665599
NCOR1;9611;0.483978027008469
NUP93;9688;0.0987640192263676
UBE3C;9690;0.401808194094759
CCP110;9738;0.905470359349966
RGP1;9827;0.195468070496681
KIAA0319;9856;0.876401922636759
MED12;9968;0.230029755092699
DOP1B;9980;0.530785076676585
ZNF648;127665;0.813801785305562
TICAM1;148022;0.878118562600137
AMER3;205147;0.943121995880064
SLITRK3;22865;0.236552986953536
ARMCX5;64860;0.988097962920577
GPR101;83550;0.864271000228885
HS3ST1;9957;0.268711375600824
TANK;10010;0.886587319752804
UBA2;10054;0.387846189059281
CDH8;1006;0.307049668116274
PQBP1;10084;0.719272144655528
KCNK7;10089;0.819066147859922
CDH10;1008;0.155413138017853
TSPAN1;10103;0.973907072556649
PREB;10113;0.765049210345617
HIPK3;10114;0.607118333714809
ADGRG2;10149;0.881322957198444
TENM1;10178;0.170405127031357
PRMT3;10196;0.590981918059052
FLOT1;10211;0.0389105058365759
MRPS31;10240;0.945067521171893
RABEPK;10244;0.888189517051957
BCKDK;10295;0.135271229114214
MARCH6;10299;0.120851453421836
CCNO;10309;0.536392767223621
SMYD5;10322;0.622339208056764
PRMT5;10419;0.193064774547951
CD2BP2;10421;0.334172579537652
ZER1;10444;0.0909819180590524
EIF3M;10480;0.0188830395971618
ENOX2;10495;0.496795605401694
NCOA2;10499;0.513733119707027
SEMA4D;10507;0.50263218127718
SLC19A2;10560;0.610322728313115
ST6GALNAC2;10610;0.881208514534218
TRIM3;10612;0.0854886701762417
POSTN;10631;0.392652780956741
IGF2BP2;10644;0.3715953307393
SPINT2;10653;0.813115129320211
DMRT2;10655;0.716067750057221
GNA13;10672;0.295834287022202
FAM189B;10712;0.367132066834516
SEC24A;10802;0.722018768596933
SDCCAG8;10806;0.704737926298924
MRPS30;10884;0.909246967269398
MALT1;10892;0.57930876630808
LYVE1;10894;0.955138475623713
PRDX3;10935;0.677157244220645
SF3A3;10946;0.0140764476997024
AP3M2;10947;0.0571068894483864
SF3B2;10992;0.118905928130007
SLC27A4;10999;0.346646829938201
KIF2C;11004;0.652208743419547
IFT27;11020;0.83829251544976
SLC35D2;11046;0.539024948500801
CNMD;11061;0.382925154497597
HSF2BP;11077;0.720073243305104
CHD3;1107;0.137788967727169
KERA;11081;0.559510185397116
KRR1;11103;0.248340581368734
FAF1;11124;0.385214007782101
FOXN3;1112;0.363012130922408
PSIP1;11168;0.366445410849165
ADAMTS6;11174;0.392996108949416
ABCB8;11194;0.733005264362554
CA5B;11238;0.697184710460059
DCTN3;11258;0.395284962233921
XPOT;11260;0.256122682536049
SCN11A;11280;0.808422980086976
PNKP;11284;0.626802471961547
VPS26B;112936;0.0613412680247196
KIF12;113220;0.799610894941634
FKBP9;11328;0.39242389562829
EXOC3;11336;0.171892881666285
AZIN2;113451;0.74078736552987
SDSL;113675;0.587891966124971
TOE1;114034;0.862096589608606
CHRND;1144;0.433279926756695
TIRAP;114609;0.961547264820325
PWWP2A;114825;0.812314030670634
SLAMF6;114836;0.998397802700847
OSBPL8;114882;0.158159761959258
ARHGAP33;115703;0.488441290913252
IQCD;115811;0.615701533531701
CKMT2;1160;0.189402609292744
MOGAT1;116255;0.852025635156786
IL22RA2;116379;0.948043030441749
TADA1;117143;0.252574959945068
PIK3AP1;118788;0.634126802471962
CLK2;1196;0.254978255893797
SDR9C7;121214;0.648432135500114
GTSF1;121355;0.141451132982376
IKBIP;121457;0.70531013962005
C14orf28;122525;0.301441977569238
TPPP2;122664;0.370794232089723
SLC25A29;123096;0.408102540627146
SLC51B;123264;0.992675669489586
LRRC28;123355;0.746738384069581
NRN1L;123904;0.531128404669261
WFIKKN2;124857;0.168917372396429
RSKR;124923;0.832341496910048
SLC43A2;124935;0.326619363698787
JSRP1;126306;0.931334401464866
C19orf47;126526;0.598764019226368
SHE;126669;0.603913939116503
CCSAP;126731;0.75921263447013
PUSL1;126789;0.628519111924926
FITM2;128486;0.654268711375601
COL8A1;1295;0.580453192950332
ACMSD;130013;0.679331654840925
TTC32;130502;0.891508354314488
COMT;1312;0.409590295262074
LRRC15;131578;0.567063401235981
IL17RE;132014;0.932249942778668
GLYCTK;132158;0.68734264133669
GNPDA2;132789;0.222247653925383
SPATA4;132851;0.902037079423209
IL31RA;133396;0.99473563744564
NADK2;133686;0.483405813687343
CMBL;134147;0.588464179446098
STXBP5;134957;0.166170748455024
COX8A;1351;0.822156099794003
COX15;1355;0.567406729228656
SSMEM1;136263;0.806134126802472
ABRA;137735;0.76665140764477
LETM2;137994;0.816433966582742
HDX;139324;0.634813458457313
CRHR2;1395;0.263332570382239
CRIP2;1397;0.131151293202106
ASB9;140462;0.772831311512932
HAPLN1;1404;0.178187228198672
RNF32;140545;0.772945754177157
NRSN1;140767;0.474479285877775
ISM1;140862;0.351338979171435
CRY2;1408;0.253147173266194
STK35;140901;0.842870222018769
CRYBB1;1414;0.539482719157702
CSE1L;1434;0.0359349965667201
PLEKHA7;144100;0.503662165255207
SPTY2D1;144108;0.856374456397345
KRT80;144501;0.451018539711604
FAM161B;145483;0.834287022201877
CARMIL2;146206;0.616617074845502
TOM1L2;146691;0.351911192492561
EFCAB3;146779;0.784504463263905
CFAP52;146845;0.363126573586633
UNC45B;146862;0.190547035934997
CSTF3;1479;0.030785076676585
FAM187B;148109;0.779240100709545
PHF13;148479;0.284962233920806
BNIPL;149428;0.530098420691234
AAMP;14;0.034332799267567
CCDC117;150275;0.902838178072786
CTPS1;1503;0.0512703135729
GPAT2;150763;0.646944380865187
RMDN2;151393;0.714236667429618
CTSO;1519;0.906843671320668
RNF38;152006;0.273289082169833
SLC38A9;153129;0.556191348134585
ZNF746;155061;0.291943236438544
ANKRD46;157567;0.109750514991989
NXNL2;158046;0.251773861295491
ZNF483;158399;0.955939574273289
ARHGAP36;158763;0.888761730373083
AWAT1;158833;0.921492332341497
TMTC2;160335;0.18711375600824
DENND5B;160518;0.406500343327993
DGKB;1607;0.161593041886015
CFAP161;161502;0.901922636758984
ZNF791;163049;0.821240558480201
IFNLR1;163702;0.942893110551614
SASS6;163786;0.524376287479973
FAM171B;165215;0.600938429846647
DHX9;1660;0.495078965438315
DES;1674;0.0521858548867018
GSDME;1687;0.89242389562829
QSOX2;169714;0.76138704509041
DHX36;170506;0.477569237811856
ADAMTS16;170690;0.60780498970016
SEPTIN1;1731;0.290112153810941
DLD;1738;0.315747310597391
DYNC1I1;1780;0.0761043717097734
DYNC1I2;1781;0.131837949187457
DYNC1LI2;1783;0.202792401007095
TRDMT1;1787;0.819523918516823
DPEP1;1800;0.773975738155184
